Zip,State,Latitude,Longitude,3 pin
28309,NC,35.039726,-78.842868,283
18247,PA,41.014808,-76.058391,182
19538,PA,40.569818,-75.740942,195
28787,NC,35.723848,-82.54285,287
29215,SC,34.005992,-80.970766,292
29430,SC,33.174292,-79.78991,294
29675,SC,34.764076,-83.088332,296
11564,NY,40.754757,-73.601772,115
76484,TX,32.722689,-98.33271,764
76624,TX,31.661554,-96.95451,766
79379,TX,33.600017,-102.61953,793
53911,WI,43.321005,-89.36681,539
54614,WI,43.894741,-90.97441,546
59326,MT,46.810255,-105.04391,593
59427,MT,48.680309,-112.47009,594
62247,IL,38.977111,-88.975507,622
64730,MO,38.259528,-94.32317,647
65327,MO,38.972563,-93.49429,653
68175,NE,41.291736,-96.171104,681
70116,LA,29.968054,-90.06403,701
62851,IL,38.423947,-88.6692,628
63014,MO,38.654011,-91.33928,630
63463,MO,39.814354,-91.74251,634
74555,OK,34.249448,-95.96199,745
75021,TX,33.742641,-96.51427,750
33319,FL,26.183628,-80.22122,333
46989,IN,40.457599,-85.49089,469
47366,IN,39.931785,-85.398625,473
99772,AK,66.259417,-165.73202,997
2269,MA,42.180048,-71.08923,226
2338,MA,41.999851,-70.85395,233
75494,TX,32.922912,-95.28299,754
22922,VA,37.69474,-78.93251,229
56028,MN,44.207288,-93.68716,560
66103,KS,39.059254,-94.62453,661
30109,GA,33.653355,-85.136227,301
68380,NE,40.242528,-96.40309,683
8011,NJ,39.978635,-74.71323,801
62869,IL,37.971434,-88.30419,628
47134,IN,38.286819,-85.732062,471
64040,MO,38.712465,-93.9882,640
78359,TX,27.920604,-97.29248,783
78426,TX,27.777,-97.463213,784
58545,ND,47.290543,-101.61207,585
60455,IL,41.742432,-87.80678,604
84153,UT,40.668068,-111.908297,841
85010,AZ,33.276539,-112.18717,850
85345,AZ,33.573602,-112.23984,853
80228,CO,39.688278,-105.14558,802
81641,CO,40.042797,-107.92158,816
66219,KS,38.963798,-94.77155,662
92659,CA,33.611198,-117.886731,926
94099,CA,37.381144,-122.334825,940
94603,CA,37.738379,-122.17332,946
95039,CA,36.812905,-121.78299,950
95223,CA,38.282255,-120.28875,952
98621,WA,46.348706,-123.58307,986
97113,OR,45.515181,-123.05089,971
3448,NH,43.055293,-72.26149,344
4022,ME,43.969,-70.78804,402
6925,CT,41.308873,-73.363661,692
739,PR,18.16984,-66.16271,739
1510,MA,42.418836,-71.68482,151
30346,GA,33.926753,-84.33877,303
31007,GA,32.199721,-83.91327,310
32320,FL,29.71877,-85.02704,323
33452,FL,26.590609,-80.052663,334
13671,NY,44.308475,-75.66879,136
14478,NY,42.589281,-77.11824,144
15032,PA,40.434436,-80.024817,150
15106,PA,40.404119,-80.09014,151
25434,WV,39.500633,-78.43726,254
17957,PA,40.592705,-76.51986,179
731,PR,18.077329,-66.61192,731
94039,CA,37.189396,-121.705327,940
95192,CA,37.189396,-121.705327,951
97836,OR,45.343509,-119.53938,978
98834,WA,48.138528,-120.02851,988
74471,OK,35.837827,-94.87402,744
75671,TX,32.522659,-94.389476,756
64862,MO,37.086771,-94.12545,648
76086,TX,32.77516,-97.77987,760
77229,TX,29.83399,-95.434241,772
60610,IL,41.898582,-87.6371,606
78248,TX,29.589826,-98.52524,782
79072,TX,34.191002,-101.72506,790
81007,CO,38.333601,-104.74329,810
62510,IL,39.530502,-89.03829,625
35807,AL,34.733964,-86.522913,358
36104,AL,32.377509,-86.31068,361
48310,MI,42.563644,-83.07158,483
49076,MI,42.439324,-84.91041,490
26651,WV,38.30696,-80.87329,266
28351,NC,34.827291,-79.56026,283
43501,OH,41.673094,-84.44711,435
43614,OH,41.60135,-83.62611,436
19954,DE,38.909621,-75.51264,199
20754,MD,38.746123,-76.65117,207
20901,MD,39.020359,-77.0115,209
23141,VA,37.506369,-77.15127,231
3873,NH,42.929588,-71.18444,387
15425,PA,40.024138,-79.58414,154
76453,TX,32.572618,-98.36399,764
76693,TX,31.787449,-96.44885,766
60181,IL,41.880429,-87.97813,601
61882,IL,40.119483,-88.75367,618
62450,IL,38.72456,-88.08658,624
63459,MO,39.584889,-91.38258,634
68517,NE,40.92185,-96.61495,685
68882,NE,41.413885,-98.4231,688
70113,LA,29.943505,-90.08408,701
70151,LA,30.032997,-89.882564,701
64725,MO,38.493639,-94.35764,647
68144,NE,41.235248,-96.11505,681
68183,NE,41.291736,-96.171104,681
75764,TX,31.893439,-95.15272,757
75957,TX,31.902986,-94.391148,759
76098,TX,32.895716,-97.563622,760
73137,OK,35.551409,-97.407537,731
13578,NY,42.595426,-75.757217,135
14520,NY,43.348369,-77.045288,145
15137,PA,40.380219,-79.81017,151
33301,FL,26.121114,-80.13187,333
23422,VA,37.616183,-75.791519,234
21841,MD,38.248485,-75.29106,218
8877,NJ,40.430006,-74.417344,887
29801,SC,33.569885,-81.71368,298
12820,NY,43.47181,-73.639291,128
26619,WV,38.788013,-80.73291,266
52591,IA,41.328837,-92.19641,525
53954,WI,43.522529,-89.32342,539
37951,TN,35.972146,-83.950384,379
38016,TN,35.177475,-89.776835,380
38070,TN,35.942019,-89.243405,380
38338,TN,35.870849,-88.846372,383
10128,NY,40.781894,-73.95039,101
13683,NY,44.533125,-75.192865,136
24530,VA,36.807043,-79.61864,245
25932,WV,37.764498,-81.3169,259
742,PR,18.264872,-65.594769,742
95106,CA,37.189396,-121.705327,951
75233,TX,32.704398,-96.87222,752
75799,TX,32.411237,-95.289903,757
80322,CO,40.087835,-105.373507,803
85305,AZ,33.529373,-112.25225,853
66761,KS,37.900385,-95.56255,667
66955,KS,39.966106,-97.3249,669
67110,KS,37.474542,-97.22812,671
67476,KS,38.391722,-97.648402,674
68632,NE,41.259891,-97.12638,686
69356,NE,41.863357,-103.47009,693
72546,AR,35.581607,-91.930535,725
74352,OK,36.148065,-95.16801,743
91114,CA,33.786594,-118.298662,911
92691,CA,33.611272,-117.66681,926
2871,RI,41.603929,-71.26099,287
4472,ME,44.560479,-68.69084,447
4612,ME,44.247391,-68.37104,461
694,PR,18.443109,-66.398302,694
66050,KS,39.025994,-95.43138,660
66066,KS,39.214825,-95.32501,660
52239,IA,41.961726,-92.570891,522
53801,WI,42.922835,-91.09378,538
37766,TN,36.388766,-84.08164,377
38237,TN,36.353928,-88.84191,382
28570,NC,34.770681,-76.87786,285
13502,NY,43.114519,-75.22284,135
14218,NY,42.821008,-78.82448,142
15424,PA,39.817148,-79.34803,154
19716,DE,39.564499,-75.597047,197
20720,MD,38.986699,-76.78612,207
20747,MD,38.855479,-76.88621,207
43909,OH,40.067767,-80.81836,439
44282,OH,41.132725,-81.929185,442
45479,OH,39.734409,-84.194389,454
54702,WI,44.726626,-91.285931,547
57196,SD,43.674582,-96.79134,571
60504,IL,41.760067,-88.25218,605
48340,MI,42.668532,-83.29585,483
45160,OH,39.121637,-84.13927,451
45889,OH,41.14062,-83.64464,458
49429,MI,42.985596,-86.444751,494
49652,MI,43.867421,-85.772312,496
49783,MI,46.460895,-84.32485,497
50177,IA,41.685742,-92.532032,501
43219,OH,40.002514,-82.92589,432
33883,FL,28.002553,-81.61864,338
54656,WI,43.96977,-90.80796,546
87750,NM,35.798216,-104.85007,877
88136,NM,34.321787,-104.7305,881
90039,CA,34.110425,-118.25832,900
97268,OR,45.173284,-122.259861,972
97739,OR,43.692251,-121.53865,977
98161,WA,47.432251,-121.803388,981
99216,WA,47.665819,-117.21699,992
93448,CA,35.347065,-120.455345,934
94188,CA,37.784827,-122.727802,941
95441,CA,38.710228,-122.95704,954
95601,CA,38.426602,-120.8275,956
2882,RI,41.432452,-71.46352,288
1080,MA,42.180563,-72.36518,108
32035,FL,30.551558,-81.698422,320
32175,FL,29.022729,-81.172169,321
38503,TN,36.141824,-85.454779,385
40250,KY,38.188962,-85.676819,402
40523,KY,38.028269,-84.471505,405
22067,VA,38.96451,-77.233103,220
24132,VA,37.210996,-80.62751,241
34206,FL,27.427213,-82.438689,342
36720,AL,32.170653,-87.36217,367
17705,PA,41.33275,-77.023601,177
21229,MD,39.284856,-76.6878,212
23885,VA,37.191579,-77.56682,238
23915,VA,36.694531,-78.28794,239
24167,VA,37.240021,-80.73083,241
43451,OH,41.318285,-83.62835,434
28289,NC,35.26002,-80.804151,282
39309,MS,32.337389,-88.726474,393
50432,IA,43.222661,-93.7909,504
50532,IA,42.456733,-93.99814,505
52146,IA,43.195154,-91.16405,521
54246,WI,45.365984,-86.89946,542
56516,MN,47.4514,-95.98766,565
59102,MT,45.778852,-108.5742,591
59867,MT,47.417172,-115.45113,598
44280,OH,41.230745,-81.92477,442
45202,OH,39.10441,-84.50774,452
46182,IN,39.457143,-85.67065,461
64655,MO,40.448227,-93.25995,646
48130,MI,42.344837,-83.89907,481
48297,MI,42.239933,-83.150823,482
55449,MN,45.168287,-93.20001,554
61235,IL,41.409646,-90.01821,612
62326,IL,40.421857,-90.80333,623
74523,OK,34.229335,-95.61603,745
74824,OK,35.883914,-96.86735,748
97864,OR,44.811965,-119.41539,978
98205,WA,47.993436,-122.12723,982
51537,IA,41.638566,-95.29692,515
53969,WI,43.49534,-89.30897,539
55568,MN,44.805487,-93.766524,555
71107,LA,32.56443,-93.8305,711
71235,LA,32.683644,-92.67179,712
72070,AR,35.023369,-92.71047,720
61244,IL,41.518733,-90.41788,612
62422,IL,39.251624,-88.86505,624
83654,ID,45.077791,-116.34335,836
85204,AZ,33.400127,-111.78594,852
85355,AZ,33.569705,-112.44792,853
85741,AZ,32.338126,-111.04259,857
79104,TX,35.199652,-101.79486,791
98991,WA,47.221837,-120.993126,989
88055,NM,32.802474,-108.90341,880
88580,TX,31.694842,-106.299987,885
29037,SC,34.188584,-81.87043,290
30576,GA,34.846806,-83.48178,305
35049,AL,33.963435,-86.5954,350
35578,AL,33.97173,-87.45746,355
44702,OH,40.798859,-81.37499,447
46237,IN,39.67859,-86.08634,462
46240,IN,39.902039,-86.12948,462
46788,IN,41.267553,-84.93525,467
42370,KY,37.448681,-86.74121,423
15331,PA,40.105887,-80.02045,153
682,PR,18.208402,-67.15428,682
30428,GA,32.190739,-82.69115,304
36504,AL,31.015817,-87.497165,365
37234,TN,36.186605,-86.785248,372
98055,WA,47.467422,-122.21005,980
56158,MN,43.642511,-96.06011,561
58415,ND,46.362812,-98.48404,584
60433,IL,41.511644,-88.05698,604
86342,AZ,34.641736,-111.787154,863
92061,CA,33.311881,-116.96499,920
67860,KS,37.995238,-101.2722,678
59452,MT,46.883052,-110.09673,594
61421,IL,41.174037,-89.65849,614
49910,MI,46.576653,-89.57618,499
50428,IA,43.1375,-93.38463,504
52327,IA,41.483058,-91.56899,523
55473,MN,44.805487,-93.766524,554
57103,SD,43.537075,-96.69527,571
58054,ND,46.43383,-97.67678,580
62649,IL,39.348487,-90.08365,626
63385,MO,38.808884,-90.85922,633
99536,WA,46.216706,-119.160173,995
78240,TX,29.518413,-98.60869,782
92171,CA,33.016928,-116.846046,921
92866,CA,33.785091,-117.84569,928
76872,TX,31.314477,-99.17492,768
78022,TX,28.260148,-98.14978,780
87038,NM,35.05463,-107.44137,870
95207,CA,38.004172,-121.3237,952
91720,CA,33.752886,-116.055617,917
92844,CA,33.765516,-117.9731,928
93267,CA,36.141864,-119.09411,932
86412,AZ,35.397172,-113.843241,864
87506,NM,35.606283,-106.075722,875
89134,NV,36.204548,-115.31207,891
89449,NV,38.968383,-119.91364,894
98238,WA,48.337796,-122.34517,982
2659,MA,41.678628,-70.02495,265
2764,MA,41.851557,-71.15125,276
56280,MN,44.633159,-96.16532,562
56393,MN,45.52886,-94.593338,563
56569,MN,47.093608,-95.84166,565
57469,SD,44.864263,-98.5409,574
44316,OH,41.067506,-81.484686,443
44620,OH,40.571372,-81.21163,446
45157,OH,38.957385,-84.24755,451
45320,OH,39.739353,-84.65393,453
36068,AL,32.507893,-86.666272,360
50335,IA,41.672687,-93.572173,503
51044,IA,42.29688,-95.91104,510
52242,IA,41.662116,-91.54143,522
52248,IA,41.341027,-91.94174,522
52649,IA,40.848485,-91.61691,526
48113,MI,42.253502,-83.836571,481
30575,GA,34.191571,-83.71124,305
36617,AL,30.717539,-88.09609,366
37361,TN,35.108559,-84.70139,373
78285,TX,29.437532,-98.461582,782
79085,TX,34.743735,-102.506442,790
79934,TX,31.943633,-106.42402,799
80106,CO,39.148692,-104.5635,801
80166,CO,39.738752,-104.408349,801
81039,CO,38.002861,-104.03445,810
83209,ID,42.639474,-112.313836,832
60912,IL,40.968579,-87.61611,609
60954,IL,41.147918,-87.63579,609
61859,IL,40.149486,-87.96347,618
62285,IL,38.399148,-89.99604,622
62663,IL,39.544196,-90.32677,626
72452,AR,36.047718,-90.516585,724
72474,AR,36.041332,-90.671802,724
72761,AR,36.179905,-94.50208,727
74131,OK,36.057536,-96.07119,741
68869,NE,41.014592,-98.88267,688
75487,TX,33.346151,-95.15014,754
19805,DE,39.745377,-75.58251,198
20051,DC,38.893311,-77.014647,200
4225,ME,44.602705,-70.22651,422
15298,PA,40.420019,-79.939473,152
15443,PA,39.927312,-79.88768,154
16244,PA,40.796406,-79.2727,162
1546,MA,42.364807,-71.896868,154
27247,NC,35.451411,-79.783404,272
28236,NC,35.26002,-80.804151,282
49444,MI,43.198048,-86.22774,494
50320,IA,41.537059,-93.58072,503
53950,WI,43.90147,-90.13777,539
66016,KS,39.47305,-95.23992,660
68001,NE,41.334744,-96.94965,680
63430,MO,40.381613,-91.50598,634
64014,MO,39.017559,-94.25767,640
56731,MN,48.909857,-97.09566,567
58433,ND,46.366866,-98.72145,584
59002,MT,45.932174,-108.68933,590
59923,MT,48.309374,-115.3286,599
61020,IL,42.101928,-89.09369,610
62361,IL,39.469982,-90.63108,623
48376,MI,42.470984,-83.474785,483
55321,MN,45.085142,-94.18748,553
55765,MN,47.086392,-92.75843,557
75483,TX,33.168606,-95.585464,754
45653,OH,38.877777,-82.84096,456
55371,MN,45.576431,-93.57644,553
54527,WI,46.119661,-90.64288,545
55810,MN,46.753414,-92.24355,558
37026,TN,35.699599,-86.10976,370
31741,GA,31.299009,-84.68772,317
32423,FL,30.959504,-85.05644,324
45201,OH,39.166759,-84.53822,452
34102,FL,26.142938,-81.79852,341
42326,KY,37.198074,-87.01403,423
47614,IN,38.130034,-87.163636,476
48269,MI,42.239933,-83.150823,482
48341,MI,42.626947,-83.30243,483
48620,MI,43.807728,-84.37785,486
49761,MI,45.563799,-84.52405,497
51351,IA,43.33158,-95.16337,513
51432,IA,41.911924,-95.135602,514
13806,NY,42.183045,-74.925617,138
14207,NY,42.94722,-78.89694,142
15547,PA,40.159054,-79.06371,155
17267,PA,39.798516,-78.23675,172
3036,NH,42.967823,-71.23453,303
4416,ME,44.609813,-68.78303,441
6131,CT,41.791776,-72.718832,613
6238,CT,41.778651,-72.33137,623
23831,VA,37.350999,-77.43959,238
24220,VA,37.138489,-82.25643,242
24811,WV,37.399793,-81.78312,248
24970,WV,37.742719,-80.47151,249
20017,DC,38.937478,-76.99125,200
21754,MD,39.342096,-77.29984,217
21851,MD,38.069322,-75.54811,218
19129,PA,40.011562,-75.1839,191
7977,NJ,40.707505,-74.65657,797
8361,NJ,39.464582,-74.96994,836
11226,NY,40.645256,-73.95553,112
12121,NY,42.851106,-73.61867,121
12601,NY,41.701443,-73.91922,126
975,PR,18.410462,-66.060533,975
27926,NC,36.519826,-76.61637,279
28106,NC,35.26002,-80.804151,281
28311,NC,35.134301,-78.89411,283
58476,ND,47.189716,-98.97328,584
58064,ND,47.151891,-97.60401,580
58067,ND,46.072821,-97.49872,580
58107,ND,46.934596,-97.229718,581
33149,FL,25.700966,-80.16195,331
35480,AL,33.102981,-87.83382,354
39192,MS,33.194928,-89.76284,391
40385,KY,37.724497,-84.11389,403
41008,KY,38.663328,-85.16803,410
49402,MI,43.930995,-86.05421,494
50052,IA,40.639737,-93.45615,500
50577,IA,42.846831,-93.98159,505
11774,NY,40.754757,-73.601772,117
29844,SC,33.7802,-82.21285,298
30903,GA,33.386041,-82.090996,309
31507,GA,32.452926,-83.944336,315
22216,VA,38.880811,-77.11295,222
11768,NY,40.905647,-73.33114,117
12022,NY,42.681107,-73.3489,120
21221,MD,39.307737,-76.45171,212
90504,CA,33.870414,-118.33065,905
87154,NM,35.044339,-106.672872,871
95962,CA,39.355688,-121.2548,959
84147,UT,40.668068,-111.908297,841
85395,AZ,33.580089,-112.246311,853
97627,OR,42.086887,-121.98101,976
98061,WA,47.680763,-122.576199,980
98540,WA,46.978118,-122.702393,985
98801,WA,47.425497,-120.32881,988
98828,WA,47.333821,-120.19929,988
97143,OR,45.438112,-123.9483,971
97446,OR,44.278808,-123.12026,974
99636,AK,59.452339,-157.31368,996
7921,NJ,40.652301,-74.653,792
8730,NJ,40.108433,-74.06226,873
10987,NY,41.197123,-74.21069,109
3255,NH,43.32582,-72.02654,325
3878,NH,43.253783,-70.87549,387
4008,ME,44.023057,-69.88369,400
1347,MA,42.556558,-72.518104,134
26667,WV,38.268633,-80.98148,266
28265,NC,35.26002,-80.804151,282
32307,FL,30.42565,-84.287749,323
32644,FL,29.460221,-82.855334,326
33349,FL,26.145724,-80.448254,333
33841,FL,27.7437,-81.79405,338
34222,FL,27.532098,-82.5009,342
37179,TN,35.79867,-86.90734,371
37852,TN,36.335832,-84.6022,378
38157,TN,35.114416,-89.89189,381
38166,TN,35.201738,-89.971538,381
38301,TN,35.60758,-88.81959,383
23909,VA,37.301574,-78.394944,239
30441,GA,32.792831,-82.23715,304
31041,GA,32.371371,-84.18258,310
32054,FL,30.005135,-82.38103,320
32099,FL,30.337538,-81.768622,320
20046,DC,38.893311,-77.014647,200
21231,MD,39.288607,-76.59116,212
29944,SC,32.822292,-81.05236,299
24347,VA,36.958829,-80.65995,243
24991,WV,38.001124,-80.48027,249
82410,WY,44.369517,-108.04905,824
83110,WY,42.681301,-110.92196,831
71330,LA,31.110171,-92.23657,713
94971,CA,38.245851,-122.90644,949
96825,HI,21.2946,-157.69721,968
92107,CA,32.7409,-117.24434,921
93443,CA,35.347065,-120.455345,934
78044,TX,27.363738,-99.481919,780
38771,MS,33.732774,-90.53427,387
64149,MO,38.872285,-94.46712,641
64151,MO,39.215652,-94.63021,641
54642,WI,44.15175,-91.04558,546
46044,IN,40.221208,-85.77612,460
47750,IN,37.962292,-87.505512,477
49805,MI,47.322703,-88.40806,498
1901,MA,42.461246,-70.946743,190
2404,MA,41.970474,-70.701357,240
66967,KS,39.794538,-98.79561,669
60204,IL,41.811929,-87.68732,602
56666,MN,48.018746,-94.87594,566
56685,MN,48.153759,-94.51934,566
62919,IL,37.495812,-88.16099,629
72395,AR,35.585875,-90.04742,723
72722,AR,36.3389,-94.46394,727
71371,LA,31.695553,-92.22751,713
913,PR,18.450907,-66.04256,913
1801,MA,42.484545,-71.15206,180
2056,MA,42.111836,-71.32855,205
2561,MA,41.770254,-70.533664,256
96848,HI,24.859832,-168.021815,968
97068,OR,45.361991,-122.64443,970
97201,OR,45.49894,-122.68781,972
97859,OR,45.529778,-118.43996,978
98909,WA,46.637538,-120.794978,989
90640,CA,34.014212,-118.11358,906
91329,CA,33.786594,-118.298662,913
92147,CA,33.016928,-116.846046,921
92323,CA,35.187237,-115.39727,923
87523,NM,36.005591,-105.903255,875
89779,NV,38.971319,-119.922973,897
99732,AK,64.070738,-141.87489,997
99749,AK,66.97172,-160.43016,997
38920,MS,33.875369,-90.10215,389
39250,MS,32.311287,-90.397157,392
43844,OH,40.33503,-82.04314,438
44905,OH,40.773556,-82.47612,449
35804,AL,34.728366,-86.585312,358
32440,FL,30.935306,-85.52171,324
33563,FL,28.016971,-82.128584,335
18232,PA,40.832477,-75.88198,182
18955,PA,40.478742,-75.31938,189
19405,PA,40.103208,-75.3405,194
70792,LA,30.027914,-90.802759,707
71230,LA,32.138935,-91.691899,712
56537,MN,46.282084,-96.06798,565
56542,MN,47.571567,-95.73784,565
72615,AR,36.308349,-93.032099,726
73764,OK,35.867757,-98.17995,737
53556,WI,43.213963,-90.23909,535
49357,MI,43.031413,-85.550267,493
49738,MI,44.683274,-84.6253,497
35446,AL,33.207547,-87.75054,354
36576,AL,30.540664,-87.7549,365
56221,MN,45.556847,-96.1897,562
56273,MN,45.327429,-94.99921,562
56653,MN,48.366833,-93.56367,566
60101,IL,41.931573,-88.00222,601
60474,IL,41.173313,-88.27494,604
40440,KY,37.583748,-84.80855,404
48433,MI,43.072177,-83.84883,484
48742,MI,44.725546,-83.43887,487
48912,MI,42.734434,-84.52497,489
49050,MI,42.504137,-85.24582,490
49339,MI,43.335474,-85.49536,493
56042,MN,43.796535,-93.49143,560
28701,NC,35.712999,-82.63479,287
29712,SC,34.795665,-80.97792,297
30720,GA,34.766095,-84.9865,307
19341,PA,40.040505,-75.63425,193
20108,VA,38.744685,-77.487162,201
14831,NY,42.145265,-77.56683,148
15340,PA,40.290375,-80.31845,153
32350,FL,30.594145,-83.32545,323
32902,FL,28.306726,-80.686159,329
28328,NC,35.000056,-78.33424,283
24534,VA,36.864697,-78.76019,245
26237,WV,38.854653,-80.15531,262
8049,NJ,39.85478,-75.03671,804
11554,NY,40.7143,-73.55527,115
5675,VT,44.083457,-72.422,567
6416,CT,41.612046,-72.66998,641
45427,OH,39.755758,-84.27867,454
13751,NY,42.424859,-74.900195,137
15022,PA,40.136537,-79.91321,150
15641,PA,40.631729,-79.58961,156
15655,PA,40.202095,-79.19266,156
16151,PA,41.443244,-80.2073,161
17059,PA,40.582815,-77.36866,170
31659,GA,31.205388,-83.246084,316
32425,FL,30.838337,-85.67495,324
20078,DC,38.893311,-77.014647,200
24067,VA,37.010772,-80.08111,240
29153,SC,33.948928,-80.32025,291
18619,PA,41.448101,-76.6963,186
19058,PA,40.328645,-75.10278,190
35586,AL,33.864591,-88.13117,355
26321,WV,39.051863,-80.6844,263
11948,NY,40.961916,-72.55024,119
3904,ME,43.101538,-70.73611,390
4291,ME,44.040857,-70.453006,429
6779,CT,41.592046,-73.08543,677
7444,NJ,40.964548,-74.29813,744
7727,NJ,40.205367,-74.15767,772
8240,NJ,39.487717,-74.554334,824
